what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1303905026796
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303905026796
java.specification.version,sysinfo,,,"1.6",1303905026796
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1303905026796
java.version,sysinfo,,,"1.6.0_24",1303905026796
java.vm.info,sysinfo,,,"mixed mode",1303905026796
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1303905026796
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1303905026796
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303905026796
java.vm.specification.version,sysinfo,,,"1.0",1303905026796
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1303905026796
java.vm.version,sysinfo,,,"19.1-b02",1303905026796
